index,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
13621,"[0, 80[", Private,104525,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13622,"[0, 80[", Private,104097,*,13,*,*, Husband,*,*,2829,0,60,*,<=50K
13623,"[0, 80[", Private,212806,*,9,*,*, Husband,*,*,0,0,36,*,<=50K
13624,"[0, 80[", Local-gov,203353,*,13,*,*, Own-child,*,*,0,0,45,*,<=50K
13625,"[0, 80[", Private,130126,*,15,*,*, Husband,*,*,0,0,80,*,>50K
13626,"[0, 80[", ?,270043,*,6,*,*, Unmarried,*,*,0,0,30,*,<=50K
13627,"[0, 80[", Private,218435,*,9,*,*, Unmarried,*,*,0,0,20,*,<=50K
13628,"[0, 80[", Private,154120,*,13,*,*, Not-in-family,*,*,0,0,65,*,<=50K
13629,"[0, 80[", Private,193537,*,10,*,*, Wife,*,*,0,0,40,*,<=50K
13630,"[0, 80[", Private,84535,*,10,*,*, Unmarried,*,*,0,0,48,*,<=50K
13631,"[0, 80[", Private,150999,*,14,*,*, Husband,*,*,0,1977,40,*,>50K
13632,"[0, 80[", State-gov,157673,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13633,"[0, 80[", Private,217424,*,9,*,*, Husband,*,*,0,0,24,*,<=50K
13634,"[0, 80[", Private,358886,*,8,*,*, Husband,*,*,2407,0,50,*,<=50K
13635,"[0, 80[", Private,186191,*,13,*,*, Own-child,*,*,0,0,40,*,<=50K
13636,"[0, 80[", Self-emp-inc,212660,*,7,*,*, Husband,*,*,0,0,10,*,<=50K
13637,"[0, 80[", Self-emp-inc,31740,*,11,*,*, Husband,*,*,0,0,55,*,<=50K
13638,"[0, 80[", Private,498785,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13639,"[0, 80[", Self-emp-not-inc,35945,*,4,*,*, Husband,*,*,7298,0,45,*,>50K
13640,"[0, 80[", Local-gov,162566,*,14,*,*, Unmarried,*,*,0,0,50,*,<=50K
13641,"[0, 80[", Private,118861,*,10,*,*, Husband,*,*,0,0,50,*,>50K
13642,"[0, 80[", Private,206609,*,10,*,*, Unmarried,*,*,0,0,35,*,<=50K
13643,"[0, 80[", Federal-gov,423064,*,9,*,*, Other-relative,*,*,0,0,35,*,<=50K
13644,"[0, 80[", Private,191957,*,13,*,*, Husband,*,*,0,0,40,*,>50K
13645,"[0, 80[", Private,223934,*,10,*,*, Wife,*,*,0,0,17,*,>50K
13646,"[0, 80[", ?,129246,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13647,"[0, 80[", Self-emp-not-inc,195486,*,9,*,*, Husband,*,*,0,0,70,*,<=50K
13648,"[0, 80[", Private,114580,*,9,*,*, Other-relative,*,*,0,0,40,*,<=50K
13649,"[0, 80[", Private,119215,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
13650,"[0, 80[", Private,240554,*,13,*,*, Husband,*,*,0,0,40,*,>50K
13651,"[0, 80[", Private,199067,*,13,*,*, Husband,*,*,15024,0,42,*,>50K
13652,"[0, 80[", Private,144084,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
13653,"[0, 80[", Private,358682,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
13654,"[0, 80[", Local-gov,59612,*,14,*,*, Husband,*,*,0,0,40,*,>50K
13655,"[0, 80[", State-gov,391585,*,13,*,*, Husband,*,*,15024,0,40,*,>50K
13656,"[0, 80[", Local-gov,101345,*,9,*,*, Unmarried,*,*,0,0,26,*,<=50K
13657,"[0, 80[", Private,117618,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
13658,"[0, 80[", Private,231238,*,5,*,*, Unmarried,*,*,0,0,40,*,<=50K
13659,"[0, 80[", Local-gov,143046,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
13660,"[0, 80[", Private,326857,*,14,*,*, Husband,*,*,0,2415,65,*,>50K
13661,"[0, 80[", Private,203642,*,13,*,*, Not-in-family,*,*,0,0,40,*,>50K
13662,"[0, 80[", Private,88579,*,9,*,*, Not-in-family,*,*,0,0,38,*,<=50K
13663,"[0, 80[", Private,240517,*,10,*,*, Own-child,*,*,0,0,70,*,<=50K
13665,"[0, 80[", Private,143392,*,13,*,*, Wife,*,*,0,0,40,*,<=50K
13666,"[0, 80[", Private,365465,*,9,*,*, Unmarried,*,*,0,0,70,*,<=50K
13667,"[0, 80[", State-gov,264710,*,13,*,*, Own-child,*,*,0,0,40,*,<=50K
13668,"[0, 80[", State-gov,223830,*,5,*,*, Not-in-family,*,*,0,0,38,*,<=50K
13669,"[0, 80[", Private,154374,*,9,*,*, Husband,*,*,0,0,50,*,>50K
13670,"[0, 80[", State-gov,242521,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13671,"[0, 80[", Private,124569,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13672,"[0, 80[", Private,209230,*,9,*,*, Own-child,*,*,0,0,6,*,<=50K
13673,"[0, 80[", Private,162228,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
13674,"[0, 80[", Federal-gov,60267,*,9,*,*, Husband,*,*,0,0,40,*,>50K
13675,"[0, 80[", Self-emp-not-inc,76901,*,12,*,*, Husband,*,*,0,0,55,*,>50K
13676,"[0, 80[", Private,137876,*,9,*,*, Own-child,*,*,0,0,50,*,<=50K
13677,"[0, 80[", Self-emp-not-inc,347910,*,10,*,*, Husband,*,*,0,0,35,*,<=50K
13678,"[0, 80[", Local-gov,138917,*,13,*,*, Not-in-family,*,*,0,0,35,*,<=50K
13679,"[0, 80[", Private,532379,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
13680,"[0, 80[", Private,31532,*,13,*,*, Husband,*,*,0,0,40,*,<=50K
13681,"[0, 80[", Self-emp-not-inc,30973,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13683,"[0, 80[", Private,295282,*,9,*,*, Husband,*,*,0,0,48,*,<=50K
13684,"[0, 80[", Private,190786,*,11,*,*, Husband,*,*,0,0,40,*,<=50K
13685,"[0, 80[", Private,246207,*,13,*,*, Own-child,*,*,0,0,40,*,<=50K
13686,"[0, 80[", Private,130780,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13687,"[0, 80[", Private,186212,*,12,*,*, Husband,*,*,0,0,50,*,<=50K
13688,"[0, 80[", Private,175526,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13689,"[0, 80[", Private,207025,*,9,*,*, Not-in-family,*,*,6849,0,38,*,<=50K
13690,"[0, 80[", Federal-gov,82622,*,13,*,*, Not-in-family,*,*,0,0,45,*,<=50K
13691,"[0, 80[", Private,199688,*,13,*,*, Husband,*,*,0,1977,60,*,>50K
13692,"[0, 80[", State-gov,318886,*,13,*,*, Husband,*,*,0,0,52,*,<=50K
13693,"[0, 80[", Private,256005,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
13695,"[0, 80[", Private,205803,*,14,*,*, Husband,*,*,15024,0,40,*,>50K
13697,"[0, 80[", Private,154120,*,9,*,*, Own-child,*,*,0,0,45,*,<=50K
13698,"[0, 80[", Private,69251,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
13699,"[0, 80[", Private,333505,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
13700,"[0, 80[", Private,168521,*,13,*,*, Unmarried,*,*,0,0,50,*,<=50K
13701,"[0, 80[", Private,193568,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
13702,"[0, 80[", Private,426895,*,8,*,*, Own-child,*,*,0,0,55,*,<=50K
13703,"[0, 80[", Self-emp-not-inc,131826,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
13704,"[0, 80[", Private,79646,*,7,*,*, Husband,*,*,0,0,50,*,<=50K
13705,"[0, 80[", Private,167031,*,13,*,*, Unmarried,*,*,0,0,33,*,<=50K
13706,"[0, 80[", Private,73199,*,7,*,*, Own-child,*,*,0,0,40,*,<=50K
13707,"[0, 80[", Private,114056,*,11,*,*, Husband,*,*,0,0,84,*,<=50K
13708,"[0, 80[", Self-emp-not-inc,110417,*,10,*,*, Husband,*,*,0,0,75,*,<=50K
13709,"[0, 80[", Private,33266,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13710,"[0, 80[", Private,154410,*,9,*,*, Husband,*,*,0,0,40,*,>50K
13711,"[0, 80[", ?,154537,*,10,*,*, Unmarried,*,*,0,0,50,*,>50K
13712,"[0, 80[", Private,27780,*,9,*,*, Own-child,*,*,0,0,25,*,<=50K
13713,"[0, 80[", Private,142914,*,12,*,*, Wife,*,*,0,0,75,*,<=50K
13714,"[0, 80[", Private,190987,*,10,*,*, Wife,*,*,7298,0,40,*,>50K
13715,"[0, 80[", Private,314422,*,9,*,*, Own-child,*,*,0,0,30,*,<=50K
13716,"[0, 80[", Local-gov,273771,*,14,*,*, Not-in-family,*,*,0,0,45,*,<=50K
13717,"[0, 80[", Private,175083,*,9,*,*, Not-in-family,*,*,0,0,52,*,<=50K
13718,"[0, 80[", Private,63665,*,10,*,*, Own-child,*,*,0,0,15,*,<=50K
13719,"[0, 80[", Local-gov,193416,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
13720,"[0, 80[", Private,74275,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13721,"[0, 80[", Private,122609,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
13722,"[0, 80[", Private,225456,*,13,*,*, Husband,*,*,0,1977,40,*,>50K
13723,"[0, 80[", Local-gov,116892,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
13724,"[0, 80[", Private,196971,*,13,*,*, Own-child,*,*,0,0,72,*,<=50K
13725,"[0, 80[", Private,105312,*,9,*,*, Not-in-family,*,*,0,0,35,*,<=50K
13726,"[0, 80[", Private,108699,*,10,*,*, Not-in-family,*,*,0,0,60,*,<=50K
13727,"[0, 80[", Private,171615,*,9,*,*, Husband,*,*,0,0,45,*,<=50K
13728,"[0, 80[", Private,388023,*,9,*,*, Not-in-family,*,*,0,0,38,*,<=50K
13729,"[0, 80[", Private,181553,*,13,*,*, Not-in-family,*,*,0,0,55,*,<=50K
13730,"[0, 80[", Private,170850,*,9,*,*, Husband,*,*,0,0,44,*,>50K
13731,"[0, 80[", Private,187479,*,10,*,*, Husband,*,*,0,0,55,*,<=50K
13732,"[0, 80[", Private,277720,*,10,*,*, Wife,*,*,0,0,35,*,<=50K
13733,"[0, 80[", Local-gov,493862,*,9,*,*, Husband,*,*,7298,0,38,*,>50K
13734,"[0, 80[", Private,220754,*,9,*,*, Not-in-family,*,*,0,0,70,*,<=50K
13735,"[0, 80[", Self-emp-not-inc,209768,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13736,"[0, 80[", Private,93225,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13737,"[0, 80[", Federal-gov,341709,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13738,"[0, 80[", Private,236242,*,15,*,*, Not-in-family,*,*,0,0,30,*,<=50K
13739,"[0, 80[", Private,121889,*,10,*,*, Own-child,*,*,0,0,20,*,<=50K
13740,"[0, 80[", Private,318190,*,7,*,*, Own-child,*,*,0,0,15,*,<=50K
13741,"[0, 80[", Self-emp-not-inc,111306,*,4,*,*, Unmarried,*,*,0,0,10,*,<=50K
13742,"[0, 80[", Private,198614,*,7,*,*, Own-child,*,*,0,0,8,*,<=50K
13743,"[0, 80[", Private,193231,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13744,"[0, 80[", ?,104614,*,7,*,*, Unmarried,*,*,0,0,40,*,<=50K
13745,"[0, 80[", Private,172368,*,7,*,*, Own-child,*,*,0,0,20,*,<=50K
13746,"[0, 80[", Private,60331,*,10,*,*, Not-in-family,*,*,0,0,60,*,<=50K
13747,"[0, 80[", Private,154568,*,14,*,*, Husband,*,*,0,0,40,*,<=50K
13748,"[0, 80[", Private,192939,*,14,*,*, Husband,*,*,0,1977,60,*,>50K
13749,"[0, 80[", Private,138184,*,9,*,*, Not-in-family,*,*,0,1762,35,*,<=50K
13750,"[0, 80[", Private,238567,*,13,*,*, Husband,*,*,0,0,40,*,>50K
13751,"[0, 80[", Private,208068,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13752,"[0, 80[", Private,181810,*,9,*,*, Husband,*,*,4064,0,40,*,<=50K
13753,"[0, 80[", Federal-gov,283918,*,10,*,*, Unmarried,*,*,0,0,25,*,<=50K
13754,"[0, 80[", Private,107276,*,10,*,*, Not-in-family,*,*,0,2444,40,*,>50K
13755,"[0, 80[", Private,37783,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
13756,"[0, 80[", Private,263552,*,9,*,*, Not-in-family,*,*,0,0,50,*,<=50K
13757,"[0, 80[", Private,255439,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13758,"[0, 80[", Self-emp-inc,344275,*,9,*,*, Not-in-family,*,*,0,0,44,*,<=50K
13760,"[0, 80[", Private,127827,*,8,*,*, Own-child,*,*,0,0,25,*,<=50K
13761,"[0, 80[", Private,185203,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13762,"[0, 80[", Private,123436,*,13,*,*, Husband,*,*,7688,0,50,*,>50K
13763,"[0, 80[", Self-emp-not-inc,136322,*,9,*,*, Husband,*,*,0,1579,40,*,<=50K
13764,"[0, 80[", Private,187052,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
13765,"[0, 80[", Private,177769,*,6,*,*, Husband,*,*,0,0,15,*,<=50K
13766,"[0, 80[", Private,68268,*,6,*,*, Husband,*,*,0,0,55,*,<=50K
13767,"[0, 80[", Private,424855,*,10,*,*, Husband,*,*,3908,0,40,*,<=50K
13768,"[0, 80[", Federal-gov,81853,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
13769,"[0, 80[", Self-emp-inc,153549,*,9,*,*, Husband,*,*,0,0,50,*,>50K
13770,"[0, 80[", Private,271393,*,12,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13771,"[0, 80[", Private,198148,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
13772,"[0, 80[", Private,469602,*,13,*,*, Husband,*,*,0,0,15,*,<=50K
13773,"[0, 80[", Private,163290,*,10,*,*, Unmarried,*,*,0,0,40,*,<=50K
13774,"[0, 80[", Private,295949,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13775,"[0, 80[", Self-emp-not-inc,125279,*,10,*,*, Husband,*,*,0,0,60,*,<=50K
13776,"[0, 80[", Local-gov,182866,*,9,*,*, Unmarried,*,*,0,0,40,*,<=50K
13777,"[0, 80[", Self-emp-not-inc,111563,*,13,*,*, Husband,*,*,0,0,20,*,>50K
13778,"[0, 80[", Private,34173,*,13,*,*, Unmarried,*,*,0,0,45,*,<=50K
13779,"[0, 80[", Private,183627,*,13,*,*, Husband,*,*,0,1977,50,*,>50K
13780,"[0, 80[", Private,197757,*,13,*,*, Own-child,*,*,0,0,40,*,<=50K
13781,"[0, 80[", Private,98941,*,13,*,*, Not-in-family,*,*,0,0,40,*,>50K
13782,"[0, 80[", Private,205474,*,13,*,*, Husband,*,*,0,0,40,*,>50K
13783,"[0, 80[", Private,206659,*,10,*,*, Other-relative,*,*,0,0,40,*,<=50K
13785,"[0, 80[", Private,244661,*,13,*,*, Husband,*,*,0,0,40,*,<=50K
13786,"[0, 80[", Private,47396,*,10,*,*, Husband,*,*,0,0,50,*,>50K
13787,"[0, 80[", State-gov,270721,*,13,*,*, Husband,*,*,0,0,55,*,>50K
13788,"[0, 80[", State-gov,32694,*,16,*,*, Husband,*,*,0,0,40,*,>50K
13789,"[0, 80[", Private,171256,*,12,*,*, Own-child,*,*,0,0,45,*,<=50K
13790,"[0, 80[", Private,169982,*,13,*,*, Husband,*,*,0,2002,50,*,<=50K
13791,"[0, 80[", Self-emp-not-inc,217210,*,9,*,*, Other-relative,*,*,0,0,40,*,<=50K
13792,"[0, 80[", Private,218329,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
13793,"[0, 80[", Private,386643,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
13794,"[0, 80[", Federal-gov,125933,*,9,*,*, Husband,*,*,0,0,40,*,>50K
13795,"[0, 80[", Self-emp-not-inc,155767,*,10,*,*, Husband,*,*,0,0,50,*,<=50K
13796,"[0, 80[", Federal-gov,432555,*,9,*,*, Husband,*,*,0,1628,40,*,<=50K
13797,"[0, 80[", Private,54929,*,9,*,*, Husband,*,*,0,0,55,*,<=50K
13798,"[0, 80[", Private,162136,*,10,*,*, Not-in-family,*,*,0,0,56,*,<=50K
13799,"[0, 80[", Private,256504,*,13,*,*, Own-child,*,*,0,0,40,*,<=50K
13800,"[0, 80[", Private,162098,*,9,*,*, Unmarried,*,*,0,0,30,*,<=50K
13801,"[0, 80[", Self-emp-not-inc,103110,*,13,*,*, Husband,*,*,0,0,50,*,<=50K
13802,"[0, 80[", Private,227610,*,6,*,*, Unmarried,*,*,0,0,58,*,<=50K
13803,"[0, 80[", Private,176696,*,9,*,*, Husband,*,*,0,0,40,*,>50K
13804,"[0, 80[", Private,220019,*,12,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13805,"[0, 80[", Self-emp-inc,242984,*,13,*,*, Not-in-family,*,*,0,0,50,*,<=50K
13806,"[0, 80[", Private,187847,*,11,*,*, Husband,*,*,0,0,50,*,>50K
13807,"[0, 80[", Private,132636,*,7,*,*, Own-child,*,*,0,0,15,*,<=50K
13808,"[0, 80[", Private,108887,*,10,*,*, Own-child,*,*,0,0,25,*,<=50K
13809,"[0, 80[", Self-emp-not-inc,195897,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13810,"[0, 80[", Private,112181,*,13,*,*, Wife,*,*,0,0,12,*,>50K
13811,"[0, 80[", Local-gov,391926,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13812,"[0, 80[", Private,195505,*,6,*,*, Own-child,*,*,0,0,5,*,<=50K
13813,"[0, 80[", Private,43819,*,13,*,*, Wife,*,*,7688,0,43,*,>50K
13814,"[0, 80[", Private,145389,*,10,*,*, Wife,*,*,0,0,40,*,<=50K
13815,"[0, 80[", ?,186824,*,10,*,*, Own-child,*,*,0,0,40,*,<=50K
13816,"[0, 80[", Local-gov,101833,*,13,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13818,"[0, 80[", Private,99602,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
13819,"[0, 80[", Private,213276,*,9,*,*, Husband,*,*,0,0,50,*,<=50K
13820,"[0, 80[", Private,424468,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13821,"[0, 80[", Private,176123,*,6,*,*, Other-relative,*,*,0,0,40,*,<=50K
13822,"[0, 80[", Private,38797,*,11,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13823,"[0, 80[", Private,101859,*,4,*,*, Not-in-family,*,*,0,0,50,*,<=50K
13824,"[0, 80[", Private,87158,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13825,"[0, 80[", Self-emp-not-inc,205066,*,6,*,*, Husband,*,*,0,0,36,*,<=50K
13826,"[0, 80[", Private,56929,*,13,*,*, Not-in-family,*,*,0,0,50,*,<=50K
13827,"[0, 80[", Private,25322,*,13,*,*, Not-in-family,*,*,0,2339,40,*,<=50K
13828,"[0, 80[", Private,87950,*,11,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13829,"[0, 80[", Private,150154,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
13830,"[0, 80[", Private,142076,*,9,*,*, Not-in-family,*,*,4787,0,39,*,>50K
13831,"[0, 80[", State-gov,112139,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13832,"[0, 80[", Private,149217,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13833,"[0, 80[", Private,189974,*,10,*,*, Own-child,*,*,0,0,20,*,<=50K
13835,"[0, 80[", Private,190290,*,11,*,*, Husband,*,*,0,0,45,*,<=50K
13836,"[0, 80[", Private,189404,*,13,*,*, Husband,*,*,0,1977,35,*,>50K
13837,"[0, 80[", Federal-gov,428271,*,9,*,*, Unmarried,*,*,0,0,35,*,<=50K
13838,"[0, 80[", State-gov,134192,*,10,*,*, Own-child,*,*,0,0,10,*,<=50K
13839,"[0, 80[", Private,168211,*,9,*,*, Husband,*,*,0,0,44,*,<=50K
13840,"[0, 80[", Private,277314,*,12,*,*, Husband,*,*,0,1902,50,*,>50K
13841,"[0, 80[", Federal-gov,316120,*,15,*,*, Unmarried,*,*,0,0,40,*,>50K
13842,"[0, 80[", Private,107276,*,11,*,*, Not-in-family,*,*,0,0,45,*,<=50K
13843,"[0, 80[", ?,112453,*,9,*,*, Not-in-family,*,*,0,0,4,*,<=50K
13844,"[0, 80[", Private,346909,*,9,*,*, Husband,*,*,0,0,44,*,<=50K
13845,"[0, 80[", ?,105017,*,13,*,*, Husband,*,*,0,0,40,*,<=50K
13846,"[0, 80[", Private,317360,*,13,*,*, Unmarried,*,*,0,0,50,*,<=50K
13847,"[0, 80[", Private,189017,*,13,*,*, Not-in-family,*,*,0,0,55,*,<=50K
13848,"[0, 80[", Private,138179,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13849,"[0, 80[", Private,299813,*,7,*,*, Not-in-family,*,*,0,0,37,*,<=50K
13851,"[0, 80[", Private,185846,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13852,"[0, 80[", Private,184655,*,12,*,*, Other-relative,*,*,0,0,25,*,<=50K
13853,"[0, 80[", Private,200295,*,10,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13854,"[0, 80[", Private,117319,*,9,*,*, Husband,*,*,0,1672,40,*,<=50K
13855,"[0, 80[", Private,63000,*,10,*,*, Husband,*,*,0,0,60,*,>50K
13856,"[0, 80[", Self-emp-not-inc,106942,*,10,*,*, Unmarried,*,*,0,0,40,*,<=50K
13857,"[0, 80[", Private,52795,*,10,*,*, Husband,*,*,0,0,46,*,<=50K
13858,"[0, 80[", Private,51264,*,16,*,*, Husband,*,*,0,0,99,*,>50K
13859,"[0, 80[", Self-emp-not-inc,410919,*,9,*,*, Own-child,*,*,0,0,35,*,<=50K
13860,"[0, 80[", Private,105592,*,12,*,*, Not-in-family,*,*,0,0,45,*,<=50K
13861,"[0, 80[", Self-emp-not-inc,183151,*,9,*,*, Husband,*,*,0,0,48,*,<=50K
13862,"[0, 80[", Private,209912,*,13,*,*, Husband,*,*,0,0,40,*,>50K
13863,"[0, 80[", Self-emp-not-inc,275845,*,10,*,*, Husband,*,*,0,0,60,*,<=50K
13864,"[0, 80[", Local-gov,241851,*,11,*,*, Husband,*,*,4386,0,40,*,>50K
13865,"[0, 80[", Private,89299,*,9,*,*, Not-in-family,*,*,0,0,16,*,<=50K
13866,"[0, 80[", Self-emp-not-inc,106648,*,9,*,*, Husband,*,*,0,0,12,*,<=50K
13867,"[0, 80[", Private,58426,*,9,*,*, Husband,*,*,0,0,50,*,<=50K
13868,"[0, 80[", Self-emp-not-inc,121912,*,11,*,*, Husband,*,*,0,0,42,*,<=50K
13869,"[0, 80[", Private,170730,*,9,*,*, Husband,*,*,0,0,50,*,<=50K
13870,"[0, 80[", Private,257555,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
13871,"[0, 80[", Self-emp-not-inc,51499,*,10,*,*, Husband,*,*,0,0,72,*,<=50K
13872,"[0, 80[", Private,195000,*,13,*,*, Other-relative,*,*,0,0,45,*,<=50K
13873,"[0, 80[", Private,108741,*,9,*,*, Wife,*,*,0,0,40,*,<=50K
13874,"[0, 80[", Private,184964,*,14,*,*, Not-in-family,*,*,0,0,45,*,>50K
13875,"[0, 80[", Private,156815,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13876,"[0, 80[", Private,49325,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13877,"[0, 80[", Private,121718,*,10,*,*, Husband,*,*,0,0,40,*,<=50K
13878,"[0, 80[", Private,172076,*,10,*,*, Own-child,*,*,0,0,25,*,<=50K
13879,"[0, 80[", Self-emp-not-inc,327901,*,6,*,*, Husband,*,*,0,0,40,*,<=50K
13880,"[0, 80[", Local-gov,215990,*,10,*,*, Husband,*,*,0,0,35,*,<=50K
13881,"[0, 80[", Private,210866,*,9,*,*, Husband,*,*,0,0,44,*,>50K
13882,"[0, 80[", Private,322873,*,9,*,*, Not-in-family,*,*,0,0,50,*,<=50K
13883,"[0, 80[", Private,265698,*,14,*,*, Unmarried,*,*,0,0,40,*,<=50K
13884,"[0, 80[", ?,26990,*,9,*,*, Husband,*,*,0,0,60,*,<=50K
13885,"[0, 80[", Private,177896,*,9,*,*, Husband,*,*,0,0,50,*,<=50K
13886,"[0, 80[", Private,189107,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13887,"[0, 80[", Private,306830,*,12,*,*, Husband,*,*,0,0,40,*,<=50K
13888,"[0, 80[", Federal-gov,39110,*,7,*,*, Not-in-family,*,*,0,0,8,*,<=50K
13889,"[0, 80[", Private,155475,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13890,"[0, 80[", Private,135803,*,9,*,*, Husband,*,*,0,0,25,*,<=50K
13891,"[0, 80[", Private,117849,*,10,*,*, Husband,*,*,0,0,40,*,>50K
13892,"[0, 80[", Self-emp-not-inc,339321,*,13,*,*, Husband,*,*,0,0,24,*,>50K
13893,"[0, 80[", Private,318822,*,7,*,*, Not-in-family,*,*,0,0,35,*,<=50K
13894,"[0, 80[", Private,174794,*,11,*,*, Unmarried,*,*,0,0,40,*,<=50K
13895,"[0, 80[", Private,204277,*,9,*,*, Husband,*,*,0,1848,48,*,>50K
13896,"[0, 80[", Private,182460,*,9,*,*, Husband,*,*,15024,0,35,*,>50K
13898,"[0, 80[", Federal-gov,91468,*,9,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13899,"[0, 80[", Private,106760,*,9,*,*, Wife,*,*,0,0,50,*,>50K
13900,"[0, 80[", Private,375680,*,12,*,*, Own-child,*,*,0,0,40,*,<=50K
13901,"[0, 80[", Self-emp-inc,222615,*,14,*,*, Husband,*,*,0,0,60,*,<=50K
13902,"[0, 80[", Private,190968,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13903,"[0, 80[", Private,76767,*,10,*,*, Not-in-family,*,*,0,0,60,*,<=50K
13904,"[0, 80[", Self-emp-not-inc,203098,*,13,*,*, Husband,*,*,0,0,35,*,<=50K
13905,"[0, 80[", Local-gov,162187,*,10,*,*, Husband,*,*,0,1887,40,*,>50K
13906,"[0, 80[", Private,242729,*,13,*,*, Own-child,*,*,0,0,20,*,<=50K
13907,"[0, 80[", Private,253784,*,7,*,*, Unmarried,*,*,0,0,20,*,<=50K
13908,"[0, 80[", Private,206051,*,9,*,*, Husband,*,*,0,0,40,*,<=50K
13909,"[0, 80[", Self-emp-not-inc,181553,*,9,*,*, Not-in-family,*,*,0,0,50,*,<=50K
13910,"[0, 80[", Self-emp-inc,80986,*,9,*,*, Husband,*,*,0,0,20,*,<=50K
13911,"[0, 80[", Private,200783,*,4,*,*, Not-in-family,*,*,0,0,60,*,<=50K
13912,"[0, 80[", Private,42596,*,10,*,*, Husband,*,*,0,0,45,*,<=50K
13913,"[0, 80[", Private,464502,*,12,*,*, Not-in-family,*,*,0,0,40,*,<=50K
13914,"[0, 80[", Private,205724,*,10,*,*, Husband,*,*,0,0,24,*,>50K
13915,"[0, 80[", Private,446140,*,9,*,*, Own-child,*,*,0,0,55,*,<=50K
13916,"[0, 80[", Local-gov,32287,*,6,*,*, Husband,*,*,0,0,25,*,<=50K
13917,"[0, 80[", Private,56774,*,9,*,*, Own-child,*,*,0,0,40,*,<=50K
13918,"[0, 80[", Private,308118,*,13,*,*, Unmarried,*,*,0,0,40,*,<=50K
